year,agency_code,ach_score,eg_score,books,media_school,devices,device_access,act_per1000,bha_per1000,total_funds,total_ppe,he_pct,music_cat,theatre_cat,poverty,number_of_teachers,pct_met
2019,790318,61.6,89.7,45.88,2001,0.67,Yes,0,2.74,2107717,5774.57,0.291666657,Y,N,NEITHER,26,12.5
2019,790327,52.2,71.4,36.87,2002,0.67,Yes,0,0,2493302,5528.39,0.296296299,Y,N,NEITHER,30,7.7
2019,790330,55.3,79,16.79,2000,0.75,No,1.5198,1.52,3270048,4969.68,0.317073166,Y,N,HIGH,43,18.8
2019,790344,51.2,63.2,39.97,2000,0.99,Yes,2.0534,2.053,2862613,5878.06,0.1875,Y,N,HIGH,43,33.3
2019,790347,59,82.9,14.73,1995,1.25,Yes,0,19.608,2047247,5734.59,0.333333343,Y,N,HIGH,29,0
2019,790350,56.5,77.2,30.53,1999,0.69,Yes,0,0,2676444,5869.4,0.09375,Y,N,NEITHER,35,10
2019,790354,59.3,50,26.47,1994,0.64,Yes,18.7919,4.027,3645425,4893.19,0.065217391,Y,Y,NEITHER,50,26.7
2019,790362,62,71,54.43,2000,0.95,Yes,0,16.949,2473203,5239.84,0.322580636,Y,N,NEITHER,33,0
2019,790366,59.3,82.2,20.9,1996,0.66,Yes,18.6916,6.231,4160151,6479.99,0.176470593,Y,Y,NEITHER,52,66.7
2019,790374,47.4,81.3,25.79,1999,0.55,No,18.3639,26.711,2833651,4730.64,0.027777778,Y,Y,HIGH,39,25
2019,790378,71.1,74.4,16.41,2002,0.84,Yes,14.6628,3.91,4446314,4346.35,0.264150947,Y,Y,LOW,57,18.2
2019,790379,93.8,80.3,17.94,2012,0.75,Yes,3.1153,0,834653,2600.17,0.125,Y,N,LOW,10,0
2019,790380,66.8,69.2,13.11,1999,0.85,Yes,3.9318,13.106,3453168,4525.78,0.190476194,Y,N,NEITHER,44,16.7
2019,790386,47.1,57.4,38.59,1997,0.5,Yes,0,6.25,1743765,5449.27,0.095238097,Y,N,HIGH,24,0
2019,790390,52.9,69.3,43.82,2001,0.97,Yes,0,2.632,2303673,6062.3,0.166666672,Y,N,NEITHER,34,0
2019,790392,0,0,248.51,2001,0.46,No,0,0,1754674,40806.43,0.25,Y,N,HIGH,10,
2019,790394,61.5,77.5,19.56,2004,0.84,Yes,15.949,9.569,3207160,5115.09,0.205128208,Y,Y,NEITHER,43,43.8
2019,790398,72,91.9,30.49,2000,0.93,Yes,16.5631,16.563,2732739,5657.85,0.5,Y,N,NEITHER,32,62.5
2019,790402,57.5,79.3,30.4,2000,0.71,Yes,0,0,3202031,6205.49,0.194444448,Y,N,HIGH,41,13.3
2019,79A000,62.5,59.5,12.35,1999,6.85,No,2.3753,2.375,,,0.5,Y,Y,LOW,32,50
2019,79Z000,14.2,50,0,0,,0,2.681,21.448,,,0.5,Y,Y,HIGH,38,
2019,800308,0,0,47.3,2008,0.63,Yes,13.5135,256.757,1180782,15956.55,0,Y,N,HIGH,18,
2019,800312,67,76.8,20.67,2004,0.85,Yes,0,0,2213471,6727.88,0.263157904,Y,N,LOW,26,33.3
2019,800314,45.4,50.4,12.53,2003,0.85,Yes,4.8251,16.888,4208616,5076.74,0.235294119,Y,N,NEITHER,55,0
2019,800315,37.6,67.6,26.36,2002,0.89,Yes,2.9412,0,2536053,7458.98,0.241379306,Y,N,HIGH,36,12.5
2019,800316,45.6,78.5,18.61,2004,0.85,Yes,0,15.306,3165308,5383.18,0.277777791,Y,N,HIGH,44,9.1
2019,800320,53.2,60.7,6.09,2007,0.88,Yes,5.8252,15.534,2803149,5443.01,0.300000012,Y,N,NEITHER,32,50
2019,800328,46.1,58.6,17,2006,0.76,Yes,0,35.782,3019769,5686.95,0.382352948,Y,N,NEITHER,37,42.9
2019,800340,62.8,82.3,4.9,2010,0.8,Yes,11.6773,14.862,5140475,5456.98,0.206896558,Y,N,NEITHER,64,72.7
2019,800346,17.1,59.2,19.9,2004,0.83,Yes,2.2272,64.588,2718797,6055.23,0.129032254,,,HIGH,37,9.1
2019,800347,58.3,67.8,29.69,2003,0.83,Yes,0,0,2714239,6508.97,0.192307696,Y,N,NEITHER,36,0
2019,800348,54.6,73.1,17.27,2000,0.87,Yes,0,3.185,2083118,6634.14,0.318181813,Y,N,NEITHER,28,0
2019,800352,67.3,89.7,30.41,2005,0.94,Yes,0,17.291,2173905,6264.86,0.200000003,Y,N,NEITHER,26,0
2019,800356,58.6,71.2,26.28,2001,0.93,Yes,0,0,2772012,5372.12,0.289473683,Y,N,NEITHER,40,0
2019,800358,45.7,86,29.43,1999,0.99,Yes,0,17.284,2382982,5883.91,0.206896558,Y,N,HIGH,33,9.1
2019,800359,33.1,69.1,16.55,2000,0.81,Yes,0,26.694,3424398,7031.62,0.051282052,Y,N,HIGH,45,0
2019,800360,26.6,70.3,18.52,2004,0.86,Yes,0,4.454,2776871,6184.57,0.333333343,Y,N,HIGH,34,6.7
2019,800361,68,80.5,4.77,2007,0.9,Yes,27.7099,3.26,5864445,4779.5,0.371428579,Y,Y,NEITHER,81,50
2019,800362,41.4,77.6,22.79,2000,0.77,Yes,0,0,3052540,5402.73,0.027777778,,,HIGH,37,30.8
2019,800363,20.6,50,27.54,2000,0.82,Yes,0,43.845,3315473,5591.02,0.400000006,Y,N,HIGH,39,6.3
2019,800364,63.5,72.6,23.84,2003,0.81,Yes,0,2.123,2893724,6143.79,0.290322572,Y,N,HIGH,36,76.9
2019,800366,55.5,60.5,24.66,2004,0.91,Yes,0,0,3478244,6059.66,0.256410271,Y,N,NEITHER,41,0
2019,800368,58.4,83.8,22.14,2002,0.82,Yes,3.0769,3.077,1997237,6145.35,0.280000001,Y,N,NEITHER,28,0
2019,800372,65.5,83.6,40.18,2002,0.83,Yes,0,10.345,1888290,6511.35,0.119999997,Y,N,NEITHER,24,12.5
2019,800373,26.1,82.2,21.57,2000,0.72,Yes,2.3202,62.645,2744232,6367.13,0.323529422,Y,N,HIGH,38,15.4
2019,800376,47.2,55.9,7.8,2001,0.79,Yes,16.9173,3.759,3892462,7316.66,0.166666672,Y,Y,NEITHER,49,50
2019,800377,26.8,57.5,15.85,2004,0.79,Yes,0,8.83,3189082,7039.92,0.189189196,Y,N,HIGH,40,6.3
2019,800392,55.6,74.2,22.67,2003,0.86,Yes,0,1.961,2844253,5576.97,0.289473683,Y,N,NEITHER,36,0
2019,800394,84.8,83,0,0,1.02,Yes,8.1633,4.082,988762,4035.77,0.714285731,N,N,NEITHER,8,71.4
2019,800396,52.9,60,5.73,2004,0.8,Yes,18.244,2.281,4852571,5533.15,0.576923072,Y,Y,NEITHER,66,18.8
2019,800398,42.9,59,12.41,2005,0.87,Yes,9.3209,38.615,3724327,4959.16,0.10204082,Y,N,NEITHER,52,13.3
2019,800400,58.7,58.9,4.97,2006,0.84,Yes,2.1277,0,5065668,5389.01,0.274193555,Y,N,NEITHER,67,21.4
2019,800406,60.9,64.5,27.62,2002,0.84,Yes,4.9834,0,2278322,3784.59,,Y,N,NEITHER,42,
2019,800408,57.4,71.2,8.08,2000,0.89,Yes,17.5439,10.721,5526066,5386.03,0.553571403,Y,N,NEITHER,71,25
2019,800410,47.2,68.3,20.62,2003,0.87,Yes,6.1728,35.494,3330344,5139.42,0.366666675,Y,N,NEITHER,45,0
2019,80B000,9.5,72.6,0,0,,0,0,0,,,,,,HIGH,11,
2019,810324,72.5,86.8,14.37,1996,1.08,Yes,1.4368,14.368,4299664,6177.68,0.200000003,Y,Y,LOW,53,36.4
2019,810326,64.9,84.5,14.26,1997,0.97,Yes,3.6765,31.25,3059504,5624.09,0.289473683,Y,N,NEITHER,38,50
2019,810328,74.6,89.5,35.67,1994,0.86,Yes,0,29.851,1804242,6732.25,0.3125,Y,N,NEITHER,21,50
2019,810336,61.3,82.8,31.31,1994,0.93,Yes,0,38.202,3170023,7123.65,0.266666681,Y,N,HIGH,38,25
2019,810340,69.9,85.4,11.93,1997,0.96,Yes,5.6338,4.225,4078225,5743.98,0.446808517,Y,N,LOW,52,33.3
2019,810342,61.9,78.9,15.32,1994,1,Yes,0,29.668,3166075,5525.44,0.189189196,Y,N,NEITHER,43,57.1
2019,810344,74.2,69.5,21.86,2004,0.95,Yes,3.4904,3.49,3283874,5731.02,0.368421048,Y,N,NEITHER,44,50
2019,810350,72.5,83.3,35.94,1998,0.94,Yes,2.7248,0,2179568,5938.88,0.272727281,Y,N,NEITHER,28,0
2019,810360,70.7,82.9,23.76,1995,0.95,Yes,0,0,2440877,5448.39,0.039999999,Y,N,NEITHER,32,12.5
2019,810364,70,91.2,59.43,1997,1.03,Yes,4.2194,12.658,1595575,6732.39,0.166666672,Y,N,NEITHER,21,50
2019,810370,74.3,82.1,33.46,1995,0.96,Yes,0,3.774,1711480,6458.42,0.294117659,Y,N,NEITHER,22,0
2019,810378,61.9,72.3,10.05,1997,0.96,Yes,0,3.091,3298010,5097.39,0.297297299,Y,N,NEITHER,46,35.7
2019,810384,67.4,70.7,11.2,1997,0.88,Yes,14.3603,3.916,4842773,6322.16,0.315789461,Y,N,LOW,62,36.4
2019,810385,97.9,70.9,0,0,0.92,Yes,0,0,711412,3667.08,0.200000003,Y,N,LOW,7,60
2019,810386,0,0,74.6,2001,0.73,Yes,43.956,0,1545874,16987.64,0.538461566,Y,N,NEITHER,15,66.7
2019,810388,70.5,84,25.65,1994,0.97,Yes,2.7397,0,2281391,6250.39,0.433333337,Y,N,NEITHER,28,0
2019,810396,56.2,82.7,21.52,1997,0.97,Yes,0,14.815,2506142,6188.01,0.275862068,Y,N,NEITHER,33,0
2019,810400,80.7,76.8,55.16,1996,0.94,Yes,0,0,1344125,7426.11,0.294117659,Y,N,NEITHER,18,66.7
2019,81A000,88.2,67.4,7.29,2002,5.01,No,0,3.797,,,0.5,Y,Y,LOW,75,16.7
2019,81B000,71.8,77.3,7.76,2015,5.87,No,14.2857,2.041,,,,Y,Y,NEITHER,36,33.3
2019,820312,65.6,84.3,20.27,2003,0.66,Yes,0,13.021,2154899,5611.72,0.217391297,Y,N,HIGH,30,30
2019,820320,85,77.7,27.22,2006,0.64,No,0,0,2155257,6570.91,0.375,Y,N,NEITHER,29,63.6
2019,820324,93.7,86.2,0,0,1.32,No,0,3.891,962035,3743.33,0.300000012,Y,N,NEITHER,13,100
2019,820340,70.9,84.6,22.69,2007,0.77,No,0,0,2291509,6622.86,0.304347813,Y,N,NEITHER,32,27.3
2019,820346,65.5,82.5,16.83,2004,0.95,No,5.988,15.968,2916735,5821.83,0.028571429,Y,N,NEITHER,38,15.4
2019,820347,65.6,56,16.32,2002,0.96,No,24.2718,70.388,2307957,5601.84,0.107142858,Y,N,NEITHER,33,46.7
2019,820348,66.8,80.6,11.83,1995,0.75,No,18.6722,6.224,2789496,5787.34,0.1875,Y,Y,NEITHER,35,61.5
2019,820349,68.5,81,10.49,1993,0.69,No,4.2373,16.949,2938571,6225.79,0.117647059,Y,N,NEITHER,35,40
2019,820350,67.5,75.3,20.8,2002,1.28,No,0,13.636,2615808,5945.02,0.13333334,Y,N,NEITHER,35,18.2
2019,820352,78,81.1,8.58,1992,1.01,No,2.5316,6.329,3855364,4880.21,0.302325577,Y,Y,NEITHER,47,46.2
2019,820354,72.8,85.7,17.78,2001,0.98,No,4.9669,1.656,2836745,4696.6,0,Y,N,NEITHER,38,70.6
2019,820364,81.5,86.3,33.1,2001,0.65,No,0,8.876,1906735,5641.23,0.300000012,Y,N,NEITHER,25,33.3
2019,820370,54.6,80.8,32.19,2003,0.76,Yes,0,7.426,2098205,5193.58,0,Y,N,NEITHER,29,26.7
2019,820372,59.8,80,21.09,2003,0.88,No,7.1942,57.554,2246615,5387.57,0,Y,N,NEITHER,33,42.9
2019,820376,60.2,85.9,19.77,2004,1.39,No,0,0,2567008,5768.56,0.034482759,Y,N,NEITHER,37,15.4
2019,820384,67.1,87.7,19.13,2005,1.32,No,0,3.591,3762901,6755.66,0.130434781,Y,N,HIGH,48,7.7
2019,820385,62,53.9,27.15,2005,0.55,Yes,0,0,1414370,4794.48,0.222222224,Y,N,HIGH,21,46.2
2019,820388,63.8,89.6,22.28,2003,0.56,No,8.658,0,2908815,6296.14,0.424242437,Y,N,NEITHER,38,71.4
2019,821304,59,94.4,34.43,2002,0.57,No,13.9211,6.961,2867799,6653.83,0.142857149,Y,N,NEITHER,43,30.8
2019,821308,64.5,82,12.12,1996,0.66,No,11.2782,2.506,4608887,5775.55,0.3125,Y,Y,LOW,59,66.7
2019,821316,0,0,32.57,2000,1.15,No,0,0,3384938,6547.27,0.093023256,Y,N,NEITHER,45,0
2019,821320,51.3,63.6,11.67,2002,0.8,No,5.6657,5.666,3394714,4808.38,0.292682916,Y,N,NEITHER,47,20
2019,821330,62.9,87.8,23.38,2000,1,No,0,45.455,2542412,5252.92,0.266666681,Y,N,NEITHER,30,40
2019,830304,50.8,55,13.31,2000,1.47,Yes,2.9155,77.259,3864340,5633.15,0.127659574,Y,N,NEITHER,53,0
2019,830312,28.8,58.9,21.74,1998,1.01,No,3.8462,34.615,1727294,6643.44,0.157894731,Y,N,NEITHER,22,0
2019,830316,0,0,22.73,1960,0.59,Yes,0,22.727,1148734,26107.6,0.100000002,N,N,NEITHER,14,100
2019,830320,42.8,74.8,27.86,2000,0.94,Yes,0,13.928,2673636,7447.46,0.392857134,Y,N,NEITHER,34,25
2019,830328,50.9,58.3,18.4,2003,1.18,Yes,2.7137,10.855,4673603,6341.39,0.235294119,Y,N,NEITHER,61,0
2019,830343,54.7,57.6,15.53,1991,0.87,Yes,10.0077,13.857,8585700,6609.47,0.129999995,Y,Y,NEITHER,108,16.7
2019,830348,93.9,81.1,0,0,0.95,Yes,5.2632,0,1082324,5696.45,0.400000006,,,LOW,11,33.3
2019,830349,50,56.9,11.13,2002,1.13,Yes,8.2645,14.876,3399403,5618.85,0.171428576,Y,N,NEITHER,47,16.7
2019,830356,50.2,73.4,22.48,2004,0.75,No,0,5.45,2325879,6337.55,0.259259254,Y,N,LOW,30,0
2019,830360,47.5,63.6,16.86,2002,0.93,Yes,4.662,0,2777671,6474.76,0.179487184,Y,N,NEITHER,38,8.3
2019,830364,36.2,69.4,21.35,2003,0.81,No,12.4555,55.16,3561483,6337.16,0.116279073,Y,N,NEITHER,53,0
2019,840302,57.9,66.9,24.25,1994,0.83,Yes,12.9534,12.953,2318088,6005.41,0.037037037,Y,Y,NEITHER,36,36.4
2019,840303,49.6,90.9,21.99,2005,0.97,Yes,5.5096,49.587,2356529,6491.82,0.200000003,Y,N,HIGH,36,12.5
2019,840304,64.5,78.9,27.17,1997,1.23,Yes,0,3.236,1612679,5219.03,0.294117659,Y,N,NEITHER,29,0
2019,840308,72.2,97.1,12.86,1998,1.26,Yes,5.9642,0,2413991,4799.19,0.280000001,Y,N,NEITHER,34,50
2019,840310,42,71.5,13.68,2003,1.11,Yes,1.8083,12.658,2995344,5416.54,0.108108111,Y,N,HIGH,44,13.3
2019,840312,64.1,88.6,30.06,1997,0.99,Yes,0,0,1441812,5281.37,0.0625,Y,N,NEITHER,24,16.7
2019,840316,46.7,88.9,22.03,1995,1.29,Yes,0,3.003,1913051,5744.9,0.166666672,Y,N,HIGH,29,0
2019,840320,74.3,83.6,21.96,1997,1.17,Yes,0,2.342,1959553,4589.12,0.347826093,Y,N,NEITHER,31,87.5
2019,840324,63.9,92.5,35.06,1998,1.1,Yes,0,18.605,1371608,6379.58,0.266666681,Y,N,NEITHER,20,0
2019,840328,57.5,65.6,9.69,2000,0.75,Yes,3.9841,9.96,2484547,4949.3,0,Y,N,NEITHER,33,0
2019,840332,69.7,73.3,22.08,1990,0.81,Yes,5.1458,13.722,2999819,5145.49,0.171428576,Y,Y,NEITHER,43,40
2019,840336,54.5,85,19.3,1996,1.31,Yes,0,24.57,1956296,4806.63,0.280000001,Y,N,NEITHER,30,10
2019,840342,55.8,90.9,12.41,2000,1.2,Yes,2.9762,2.976,1620550,4823.07,0.319999993,Y,N,NEITHER,28,100
2019,840344,63.3,89.6,30.06,1995,1.22,Yes,0,0,1709024,5530.83,0.166666672,Y,N,NEITHER,25,0
2019,840350,64.6,94.9,11.13,2001,0.86,Yes,3.4783,26.087,2866702,4985.57,0.32432431,Y,N,NEITHER,42,16.7
2019,840356,66.6,59.6,16.58,1995,0.89,Yes,1.9455,15.564,2745077,5340.62,0.135135129,Y,N,NEITHER,36,44.4
2019,840358,59.5,88.3,19.92,2003,0.91,Yes,5.291,37.037,2153518,5697.14,0.347826093,Y,N,NEITHER,28,10
2019,840360,63.7,76.2,14.6,2003,0.9,Yes,3.0769,9.231,1929732,5937.64,0.304347813,Y,N,NEITHER,27,11.1
2019,840361,90.7,84,0,0,1.43,Yes,,,760218,3858.98,0.5,,,NEITHER,9,66.7
2019,840368,79.2,80.1,10.63,1995,0.77,Yes,4.0595,12.179,3706136,5015.07,0.195652172,Y,Y,LOW,54,100
2019,840370,0,0,0,0,0.92,Yes,62.5,166.667,748159,15586.68,0,N,N,HIGH,9,0
2019,84B000,85.5,87.4,0,0,4.1,Yes,0,0,,,1,Y,Y,LOW,48,20
2019,850304,60.9,57.3,17.38,2001,1.22,Yes,10.7198,15.314,3026817,4635.25,0.179487184,Y,N,NEITHER,45,0
2019,850312,47.6,65.8,36.47,1997,0.66,Yes,0,0,1029361,5950.07,0.090909094,Y,N,NEITHER,16,0
2019,850314,70.7,88.3,40.98,1995,1.69,No,0,29.508,1522870,4993.02,0.333333343,Y,N,NEITHER,21,16.7
2019,850316,64.1,82.7,28.07,1997,1.34,No,0,0,2547427,6903.6,0.266666681,Y,N,NEITHER,35,0
2019,850320,57.6,85.3,88.27,1999,0.57,Yes,0,0,1053414,7524.4,0.384615392,Y,N,NEITHER,21,0
2019,850324,0,0,6.1,1990,0.26,Yes,170.7317,60.976,781753,9533.59,0.285714299,,,NEITHER,18,0
2019,850328,73.7,87.4,61.54,2000,1.59,No,0,0,957401,6602.77,0.222222224,Y,N,NEITHER,12,0
2019,850332,72.8,86.2,20.2,2002,0.45,Yes,0,0,2592460,8444.5,0.300000012,Y,N,NEITHER,35,22.2
2019,850336,57.8,82.8,52.7,1996,1.44,No,0,0,848756,5853.5,0.25,Y,N,NEITHER,14,0
2019,850338,60,68.1,26.28,2002,0.67,Yes,0,7.491,1482826,5553.66,0.222222224,Y,N,NEITHER,22,0
2019,850340,76,80.1,49.64,1997,0.96,No,6.3291,0,1101235,6969.85,0.357142866,Y,N,NEITHER,14,50
2019,850342,64.6,89.1,16.62,2008,1.1,Yes,2.2371,2.237,2533411,5667.59,0.272727281,Y,N,NEITHER,46,0
2019,850348,66.8,82.6,27.73,2004,0.69,No,5.2632,0,1112053,5852.92,0.285714299,Y,N,NEITHER,18,16.7
2019,850350,55.5,57.7,19.83,2000,1.03,Yes,0,7.317,2345301,5720.25,0.258064508,Y,N,NEITHER,32,0
2019,850352,67.4,90.5,24.37,1996,0.63,Yes,2.0243,14.17,3229835,6538.13,0.214285716,Y,Y,NEITHER,43,22.2
2019,850354,66.4,85.6,45.94,1996,1.87,No,0,0,1308974,6088.26,0.357142866,Y,N,NEITHER,23,0
2019,850356,71.2,78.3,47.7,2000,1.47,Yes,0,0,1426693,6544.47,0.263157904,Y,N,NEITHER,36,0
2019,850358,76.9,83.5,12.65,1999,0.69,Yes,1.1765,9.412,4468364,5256.9,0.339285702,Y,N,LOW,61,27.3
2019,850360,87.3,85.3,2.79,2010,0.59,No,0,5.587,664500,3712.3,0.125,Y,N,NEITHER,9,60
2019,860302,63.2,86.2,27.05,2000,0.72,Yes,0,8.333,2065679,5738,0.235294119,Y,N,NEITHER,30,0
2019,860306,62.4,59.8,16.43,2002,0.86,Yes,0,3.236,3162979,5118.09,0.270270258,Y,N,NEITHER,41,23.1
2019,860308,67.4,88.9,35.11,2001,0.55,No,0,0,1720567,6773.89,0.277777791,Y,N,NEITHER,24,9.1
2019,860312,67.9,85.3,23.16,2005,0.59,No,2.9412,0,2280096,6706.17,0.304347813,Y,N,NEITHER,31,9.1
2019,860316,72.3,75.1,8.42,2007,0.7,No,10.6007,5.3,3307980,5844.49,0.277777791,Y,N,NEITHER,42,22.2
2019,860320,68.1,83.6,21.17,2003,0.46,No,0,4.545,1830753,8321.61,0.352941185,Y,N,HIGH,25,0
2019,860324,64.2,86.3,18.15,2006,0.67,No,0,0,2878294,5996.45,0.527777791,Y,N,NEITHER,38,23.1
2019,860326,69.3,82.9,22.18,2000,0.67,Yes,9.9751,2.494,2350111,5860.63,0.318181813,Y,N,NEITHER,30,16.7
2019,860330,64.7,71.3,10.8,2008,0.58,Yes,11.0803,2.77,2226225,6166.83,0.071428575,Y,N,NEITHER,30,33.3
2019,860332,67.8,82.5,37.27,2000,0.7,No,0,0,1200277,7844.96,0.230769232,Y,N,HIGH,20,50
2019,860336,67.1,70.5,8.15,2011,0.7,Yes,6.2267,3.736,4322499,5382.94,0.345454544,Y,Y,NEITHER,57,60
2019,860339,67.5,74.2,21.6,2007,1.25,No,0,2.564,2260821,5796.98,0.230769232,Y,N,NEITHER,30,0
2019,860340,75,85.6,13.91,2002,0.84,Yes,0,21.008,2567462,5393.83,0.25,Y,N,NEITHER,33,40
2019,860344,65.5,76.3,23.84,2006,1.03,Yes,0,0,2177220,6499.17,0.479999989,Y,N,HIGH,30,18.2
2019,860348,83.6,69.5,34.14,2002,2.38,No,0,0,1739559,6639.54,0.631578922,Y,N,NEITHER,23,0
2019,860352,69.8,63,11.64,2005,0.75,Yes,16.9972,4.249,3909311,5537.27,0.255813956,Y,N,NEITHER,53,76.9
2019,860354,93.1,84.8,0,0,0.96,No,3.2362,0,759848,2459.06,0,Y,Y,NEITHER,8,42.9
2019,860356,61.6,80.8,49.98,2003,0.6,Yes,0,19.802,1607460,7957.73,0.333333343,Y,N,NEITHER,22,0
2019,860360,72.5,85.6,18.76,2000,0.8,No,3.1949,0,2039528,6516.07,0.360000014,Y,N,NEITHER,30,22.2
2019,861304,70,80.1,22.67,1999,0.77,Yes,0,1.558,3465714,5398.31,0.357142866,Y,N,NEITHER,48,23.1
2019,861308,79.3,86.8,22.98,1997,0.44,Yes,2.8902,0,2233706,6455.8,0.526315808,Y,N,LOW,34,55.6
2019,861312,76.2,90.3,0,0,0.71,Yes,0,21.858,965038,5273.44,0.75,Y,N,NEITHER,21,75
2019,862308,0,0,17.13,1991,1.04,No,3.0488,0,2234496,6812.49,0.291666657,Y,N,NEITHER,31,
2019,862310,52.5,59,14.79,1992,0.78,Yes,0,23.438,1979684,5155.43,0.107142858,Y,N,NEITHER,29,6.7
2019,862312,76.3,78.9,8.62,1993,0.9,Yes,3.8388,0,2922054,5608.55,0.5,Y,Y,NEITHER,39,77.8
2019,862316,72.7,92.1,20.63,1994,0.81,Yes,2.6455,10.582,2040545,5398.27,0.400000006,Y,N,NEITHER,28,42.9
2019,86T000,72,69.2,11.29,2006,2.32,Yes,0,2.427,,,,Y,Y,LOW,68,35.7
2019,870314,62.7,57.9,14.59,2002,0.74,Yes,22.9008,51.527,3519869,6717.31,0.292682916,Y,Y,NEITHER,44,40
2019,870318,62.4,80,19.96,2004,0.7,Yes,6.7416,13.483,2908648,6536.29,0.371428579,Y,Y,NEITHER,39,20
2019,870320,63.7,66.8,27.35,1997,1,Yes,2.6042,5.208,2525809,6577.63,0.269230783,Y,N,NEITHER,30,0
2019,870324,61.1,78.5,22.91,2001,1.02,Yes,6.4935,0,2734928,5919.76,0.1875,Y,N,NEITHER,31,25
2019,87A000,74.8,85.9,0,0,,0,0,0,,,0.555555582,N,N,NEITHER,16,0
2019,880304,60,67.6,29.94,2000,1.01,Yes,0,0,3299524,6320.93,0,Y,N,NEITHER,42,0
2019,880308,77.1,85.7,18.6,1998,0.69,Yes,9.9432,9.943,4757405,6757.68,0.5,Y,Y,NEITHER,62,33.3
2019,880312,70,86.6,28.35,2000,0.82,Yes,3.5587,72.954,3505541,6237.62,0.428571433,Y,N,NEITHER,45,28.6
2019,880318,59.1,85.6,21.78,2000,0.91,Yes,0,42,2777060,5554.12,0.388888896,Y,N,NEITHER,36,10
2019,880320,0,0,0,0,0.58,Yes,24.6914,0,850681,10502.25,0.25,,,HIGH,12,100
2019,880324,61.6,59.2,37.04,2001,0.91,Yes,10.101,3.367,1926551,6486.71,0.200000003,Y,N,NEITHER,27,0
2019,880328,73.2,82.6,28.22,2005,0.68,Yes,16.0256,6.41,2685954,8608.83,0.333333343,Y,Y,NEITHER,32,12.5
2019,880330,68.1,89.1,39.58,2006,0.7,Yes,4.4843,26.906,1359431,6096.11,0.315789461,Y,N,NEITHER,23,75
2019,880336,71,74.6,91.45,1998,0.69,Yes,0,0,951723,8894.63,0.307692319,Y,N,HIGH,14,0
2019,88A000,70.7,79.7,0,0,,0,0,0,,,0.357142866,,,NEITHER,39,0
2019,890304,57,74.7,40.84,1993,0.44,Yes,5.5866,0,1638851,9155.6,0.214285716,Y,N,NEITHER,24,33.3
2019,890306,42.3,83.2,44.58,1993,0.84,Yes,6.0976,262.195,1196547,7296.02,0.166666672,Y,N,HIGH,21,37.5
2019,890308,45,80,47.56,1993,0.66,Yes,0,74.205,2268416,8015.61,0.200000003,,,NEITHER,27,0
2019,900302,91,83.8,16.62,2004,1.01,Yes,0,5.096,4139210,5272.88,0.266666681,Y,N,LOW,48,25
2019,900303,92.7,79.4,25.84,2003,0.98,Yes,0,6.061,3652683,5534.37,0.200000003,Y,N,LOW,57,0
2019,900304,51.9,90.4,21.15,2005,1.14,Yes,7.1048,8.881,5788878,10282.2,0.25,Y,Y,HIGH,79,45.5
2019,900305,89.8,85.2,18.78,2003,0.88,Yes,0,5.917,4585551,5426.69,0.208333328,Y,N,LOW,52,12.5
2019,900306,39.7,89.3,23.34,2003,0.89,Yes,0,28.078,4103664,8863.21,0.181818187,Y,N,HIGH,50,15.4
2019,900307,67.6,79,28.8,2003,0.75,Yes,1.8349,25.688,4504543,8265.22,0.307692319,Y,N,NEITHER,74,20
2019,900308,51.2,63.8,11.73,2005,0.94,Yes,33.7224,51.881,5591922,7252.82,0.122807019,Y,N,NEITHER,58,40
2019,900310,88.4,98.2,11.19,2005,0.84,Yes,2.1398,7.846,5792165,4131.36,0.432835817,Y,Y,LOW,71,12.5
2019,900311,90.7,100,5.72,2006,0.82,Yes,6.0539,3.302,7636613,4202.87,0.256097555,Y,Y,LOW,89,37.5
2019,900312,78.9,85.6,35.35,2002,0.84,Yes,0,0,2746854,7043.22,0.366666675,Y,N,LOW,36,50
2019,900314,47.6,81.8,13.19,2004,0.89,Yes,35.7968,54.273,6033594,6967.2,0.186440677,Y,N,HIGH,72,60
2019,900316,61.3,85.2,10.19,2006,0.82,Yes,38.0022,30.402,6653496,7224.21,0.319444448,Y,Y,NEITHER,80,50
2019,900318,78.9,81.7,22.04,2000,0.87,Yes,0,4.31,2759708,5947.65,0.115384616,Y,N,LOW,33,50
2019,900320,71.8,85.6,24.71,2001,1.03,Yes,0,23.885,3350385,5335.01,0.371428579,Y,N,LOW,46,8.3
2019,900328,89.6,81.3,19.67,2003,1.16,Yes,1.2092,3.628,3981301,4814.15,0.20408164,Y,N,LOW,53,30
2019,900332,54.1,76.5,34,2002,0.49,Yes,2.5,40,3543796,8859.49,0.138888896,Y,N,HIGH,37,0
2019,900334,93.1,83.3,21.9,2003,1,Yes,0,0,3853537,5286.06,0.181818187,Y,N,LOW,65,33.3
2019,900336,53.1,87,9.34,2002,0.83,Yes,23.0548,15.37,7889644,7578.91,0.215189874,Y,Y,NEITHER,92,5
2019,900340,73.6,73.7,35.07,2000,0.66,Yes,0,11.858,1643291,6495.23,0.125,Y,N,LOW,16,16.7
2019,900341,62.9,73.5,29.49,2001,1.03,Yes,5.5762,3.717,3037875,5646.61,0.194444448,Y,N,NEITHER,60,7.7
